,GENDER,AGE_GROUP,CT_PY_CYCLE_CD,CT_PY_PD,mean_AMT,GBN_CD_1,GBN_CD_2,GBN_CD_3,GBN_CD_4,보험계약건수,해지율,만기율,청구건수,계약유지율,코사인군집
20249,2,2,2,30,21.0,1,1,1,1,6.0,0.5,0.0,0.0,100.0,2
20250,1,6,2,5,19.0,1,0,1,1,11.0,0.18,0.36,0.0,100.0,2
20251,1,3,2,20,28.0,1,0,0,0,24.0,0.12,0.08,0.0,100.0,2
20252,2,7,2,10,22.0,1,1,1,1,1.0,0.0,0.0,0.0,100.0,2
20253,1,5,2,47,34.0,1,1,0,0,1.0,0.0,0.0,0.0,100.0,0
20254,1,2,2,20,7.0,1,0,1,0,11.0,0.27,0.0,0.0,100.0,2
20255,1,4,2,20,24.0,1,0,1,1,10.0,0.3,0.0,2.0,100.0,2
20256,1,4,2,20,20.0,1,0,1,1,1.0,0.0,0.0,0.0,100.0,2
20257,2,4,2,20,17.0,1,0,0,0,6.0,0.0,0.0,0.0,100.0,2
20258,2,2,2,20,100.0,1,1,1,1,2.0,0.0,0.0,1.0,100.0,4
20259,1,3,2,20,37.0,1,1,1,1,3.0,0.0,0.33,1.0,100.0,0
20260,2,3,2,10,52.0,1,1,1,1,6.0,0.0,0.33,0.0,100.0,0
20261,1,3,2,20,20.0,1,1,1,1,12.0,0.0,0.42,0.0,100.0,2
20262,1,3,2,30,38.0,1,1,1,1,10.0,0.6,0.0,1.0,100.0,0
20263,1,4,1,0,31.0,1,0,0,0,1.0,0.0,1.0,0.0,100.0,2
20264,1,3,1,0,490.0,1,1,1,1,7.0,0.29,0.14,0.0,100.0,3
20265,1,4,2,20,12.0,1,0,0,1,6.0,0.0,0.17,2.0,100.0,2
20266,1,4,2,20,48.0,1,1,1,1,3.0,0.33,0.0,0.0,100.0,0
20267,1,1,1,0,5000.0,1,0,0,1,6.0,0.0,0.0,0.0,100.0,3
20268,1,4,2,30,130.0,1,1,1,1,6.0,0.0,0.0,2.0,100.0,4
20269,2,4,2,20,18.0,1,1,1,1,4.0,0.5,0.0,5.0,100.0,2
20270,2,6,2,10,12.0,1,0,0,0,3.0,0.0,0.0,1.0,100.0,2
20271,2,0,2,10,40.0,1,0,0,0,4.0,0.5,0.0,1.0,100.0,0
20272,1,4,2,15,120.0,1,1,1,1,11.0,1.09,0.0,0.0,12.777777777777777,3
20273,1,2,2,20,47.0,1,1,1,1,2.0,0.0,0.0,2.0,100.0,0
20274,2,3,1,0,250.0,1,1,1,1,6.0,0.17,0.0,0.0,100.0,1
20275,2,6,2,20,27.0,1,1,1,0,8.0,0.12,0.0,0.0,1.6666666666666667,3
20276,2,4,2,10,24.0,0,1,0,1,2.0,0.0,1.0,1.0,100.0,2
20277,2,5,2,3,8.0,1,1,1,1,10.0,0.4,0.0,2.0,100.0,2
20278,1,5,2,20,74.0,1,1,1,0,11.0,0.0,0.09,0.0,100.0,0
20279,2,1,2,20,87.0,1,1,1,1,3.0,0.0,0.0,4.0,100.0,4
20280,1,2,2,33,210.0,1,0,0,0,13.0,0.15,0.0,5.0,100.0,1
20281,2,7,2,32,57.0,1,0,1,1,2.0,0.0,0.0,0.0,100.0,0
20282,2,5,2,20,185.0,1,1,1,1,6.0,0.0,0.0,0.0,100.0,1
20283,1,5,2,20,25.0,1,0,1,1,5.0,0.0,0.2,0.0,100.0,2
20284,2,3,2,20,170.0,1,1,1,1,5.0,0.2,0.0,3.0,100.0,1
20285,1,4,2,20,12.0,1,0,0,1,8.0,0.38,0.0,0.0,100.0,2
20286,2,3,2,15,23.0,1,0,0,0,5.0,0.2,0.2,0.0,100.0,2
20287,2,5,2,10,16.0,1,1,1,1,3.0,0.0,0.0,2.0,100.0,2
20288,1,6,2,46,115.0,1,1,1,1,2.0,0.0,0.0,0.0,100.0,4
20289,1,2,2,20,29.0,0,1,1,1,7.0,0.0,0.14,0.0,100.0,2
20290,2,4,2,20,16.0,1,1,1,1,4.0,0.25,0.0,1.0,100.0,2
20291,1,7,2,15,56.0,1,1,1,1,10.0,0.3,0.1,2.0,100.0,0
20292,1,3,2,20,15.0,1,1,0,0,12.0,0.17,0.08,0.0,100.0,2
20293,1,2,2,20,17.0,1,0,1,1,8.0,0.38,0.0,3.0,100.0,2
20294,2,5,2,10,210.0,1,1,0,0,11.0,0.09,0.09,1.0,100.0,1
20295,2,5,2,20,82.5,1,1,1,0,5.0,0.0,0.2,0.0,100.0,4
20296,1,6,2,20,200.0,1,1,1,0,3.0,0.67,0.0,0.0,100.0,1
20297,1,3,2,20,28.0,1,1,1,1,8.0,0.0,0.12,0.0,100.0,2
20298,1,4,2,30,30.0,1,1,1,0,10.0,0.4,0.0,1.0,100.0,0
20299,1,3,2,20,7.0,1,0,0,1,7.0,0.57,0.0,1.0,100.0,2
20300,2,3,2,20,23.0,1,1,1,1,1.0,0.0,0.0,2.0,100.0,2
20301,2,3,2,15,28.0,0,0,0,1,3.0,0.0,0.0,0.0,100.0,2
20302,1,3,2,20,18.0,1,0,0,1,4.0,0.5,0.0,0.0,100.0,2
20303,1,7,2,20,160.0,0,1,1,1,5.0,0.4,0.0,1.0,100.0,1
20304,1,5,2,10,130.0,1,1,1,1,12.0,0.58,0.25,1.0,15.0,3
20305,2,2,2,54,35.0,1,1,1,1,4.0,0.0,0.25,1.0,100.0,0
20306,1,7,2,20,10.0,1,1,1,1,4.0,0.0,0.0,0.0,100.0,2
20307,1,6,2,20,83.0,1,1,1,1,8.0,0.62,0.25,1.0,20.833333333333336,1
20308,1,3,2,15,27.0,1,1,1,1,7.0,0.0,0.14,2.0,100.0,2
20309,2,4,2,30,54.333333333333336,1,1,1,1,4.0,0.0,0.25,0.0,100.0,0
20310,1,6,2,20,22.0,1,0,0,1,8.0,0.0,0.5,5.0,100.0,2
20311,1,5,2,20,85.25,1,1,1,1,5.0,0.2,0.0,1.0,100.0,4
20312,2,4,2,20,11.0,1,0,1,1,5.0,0.0,0.0,1.0,29.58333333333333,0
20313,1,5,2,20,37.0,1,1,1,0,12.0,0.17,0.08,1.0,100.0,0
20314,2,4,2,20,30.0,0,1,1,1,7.0,0.57,0.0,1.0,100.0,2
20315,1,3,2,15,89.0,1,1,1,1,1.0,0.0,0.0,0.0,100.0,4
20316,2,5,2,30,110.0,1,1,1,1,4.0,0.0,0.0,0.0,100.0,4
20317,1,6,2,15,55.0,1,1,1,1,4.0,0.25,0.0,1.0,100.0,0
20318,1,3,2,30,150.0,1,1,1,1,1.0,0.0,0.0,0.0,100.0,4
20319,1,3,2,20,16.0,1,1,1,1,4.0,0.25,0.0,0.0,1.25,3
20320,1,4,2,30,110.0,1,1,1,0,1.0,0.0,0.0,1.0,100.0,4
20321,1,4,2,20,110.0,1,1,1,1,12.0,0.5,0.0,0.0,100.0,4
20322,2,5,2,50,136.66666666666666,1,1,1,1,2.0,0.0,0.0,0.0,6.166666666666667,3
20323,2,5,2,10,27.0,1,0,0,0,14.0,0.29,0.0,0.0,100.0,2
20324,1,3,2,20,27.0,1,1,1,1,4.0,0.25,0.0,0.0,100.0,2
20325,2,6,1,0,180.0,1,1,1,1,9.0,0.22,0.22,0.0,100.0,1
20326,2,4,2,30,56.0,0,1,0,0,12.0,0.08,0.08,1.0,100.0,0
20327,1,2,2,31,125.0,1,0,0,0,1.0,0.0,0.0,4.0,100.0,4
20328,1,2,2,10,225.0,1,0,0,0,10.0,0.5,0.3,0.0,100.0,1
20329,2,7,2,1,42.0,1,1,1,1,14.0,0.14,0.64,3.0,100.0,0
20330,1,4,2,20,33.0,1,1,1,1,6.0,0.33,0.0,1.0,100.0,0
20331,2,4,2,20,98.0,1,1,1,0,2.0,0.0,0.0,0.0,100.0,4
20332,2,3,2,20,23.0,1,1,1,1,2.0,0.5,0.0,0.0,100.0,2
20333,2,6,2,10,24.0,0,1,0,0,10.0,0.3,0.0,1.0,100.0,2
20334,1,4,2,20,12.0,1,0,1,1,4.0,0.25,0.0,0.0,28.75,0
20335,2,4,2,20,47.5,1,1,1,1,18.0,0.11,0.0,0.0,100.0,0
20336,1,3,2,20,48.5,1,1,1,1,7.0,0.29,0.0,0.0,100.0,0
20337,1,6,2,15,66.0,1,1,1,1,7.0,0.71,0.0,2.0,68.88888888888889,4
20338,1,3,2,20,8.0,1,1,1,1,7.0,0.14,0.0,0.0,100.0,2
20339,1,4,2,20,29.0,1,1,1,1,9.0,0.22,0.0,0.0,21.666666666666668,4
20340,2,4,2,12,90.0,1,0,0,0,10.0,0.4,0.0,1.0,37.5,1
20341,2,7,2,10,30.0,0,1,0,0,9.0,0.11,0.0,0.0,7.5,1
20342,1,4,2,20,57.0,1,1,1,1,24.0,0.25,0.0,0.0,100.0,0
20343,2,5,2,20,27.0,1,1,1,1,17.0,0.47,0.06,0.0,100.0,2
20344,2,3,2,10,53.0,0,0,1,1,8.0,0.25,0.0,0.0,3.333333333333333,3
20345,1,4,2,20,100.0,1,1,0,0,9.0,0.78,0.0,0.0,100.0,4
20346,1,4,2,20,31.0,1,1,1,1,18.0,0.39,0.11,0.0,21.25,1
20347,2,5,2,10,49.0,1,1,0,0,9.0,0.0,0.33,1.0,41.66666666666667,4
20348,1,6,2,15,38.0,1,1,1,1,5.0,0.2,0.0,1.0,22.77777777777778,1
20349,1,2,2,20,48.0,0,1,1,1,8.0,0.12,0.0,1.0,100.0,0
20350,1,6,2,20,24.0,0,1,1,0,8.0,0.25,0.0,1.0,100.0,2
20351,1,5,2,10,130.0,0,0,0,1,1.0,0.0,0.0,0.0,100.0,4
20352,2,6,2,10,28.0,0,1,0,0,7.0,0.14,0.14,0.0,100.0,2
20353,1,6,2,20,16.0,1,1,1,0,2.0,0.5,0.0,0.0,100.0,2
20354,1,4,2,20,61.0,1,1,1,1,9.0,0.56,0.22,0.0,100.0,0
20355,2,4,2,20,40.0,1,0,0,0,5.0,0.2,0.0,2.0,100.0,0
20356,2,4,2,5,35.0,0,0,0,1,11.0,0.55,0.0,0.0,55.00000000000001,0
20357,1,4,2,20,14.0,1,0,1,1,1.0,0.0,1.0,2.0,6.25,3
20358,1,7,2,20,30.0,1,1,1,1,2.0,0.5,0.5,1.0,100.0,2
20359,2,3,2,30,80.0,1,0,0,0,3.0,0.33,0.0,0.0,100.0,4
20360,1,5,2,15,160.0,1,1,1,1,13.0,0.0,0.0,1.0,100.0,1
20361,1,0,2,95,51.5,1,1,1,1,7.0,0.0,0.0,0.0,100.0,0
20362,2,3,2,20,12.0,1,0,0,1,9.0,0.0,0.11,1.0,100.0,2
20363,2,2,2,15,110.0,1,0,0,0,7.0,0.14,0.0,2.0,100.0,4
20364,2,4,2,20,120.0,1,1,1,1,13.0,0.38,0.0,0.0,0.0,3
20365,1,7,2,30,40.0,1,1,1,1,2.0,0.0,0.0,1.0,100.0,0
20366,1,5,2,10,11.0,1,0,1,1,14.0,0.07,0.07,0.0,100.0,2
20367,2,4,2,20,20.0,1,1,1,1,13.0,0.23,0.08,0.0,7.083333333333333,3
20368,2,5,2,20,68.0,1,1,1,1,3.0,1.0,0.0,2.0,100.0,0
20369,2,4,2,15,9.0,1,0,0,0,12.0,0.5,0.0,0.0,100.0,2
20370,2,3,2,10,10.0,0,0,0,1,2.0,0.0,0.5,5.0,100.0,2
20371,2,4,2,20,20.0,1,1,1,1,6.0,0.17,0.0,2.0,100.0,2
20372,2,4,2,20,29.0,1,1,1,1,8.0,0.75,0.0,1.0,100.0,2
20373,1,7,2,10,46.0,1,0,1,0,4.0,0.5,0.0,0.0,52.5,4
20374,2,5,2,7,66.0,1,0,0,0,4.0,0.0,0.0,1.0,100.0,0
20375,2,4,2,20,22.5,1,1,1,0,3.0,0.0,0.0,0.0,100.0,2
20376,1,2,2,10,23.0,0,0,0,1,3.0,0.0,0.0,1.0,100.0,2
20377,2,3,2,30,28.0,1,1,1,0,11.0,0.36,0.0,0.0,100.0,2
20378,2,3,2,20,120.0,1,1,1,1,17.0,0.29,0.0,1.0,100.0,4
20379,2,5,2,15,80.0,1,1,1,1,6.0,0.0,0.5,6.0,100.0,4
20380,2,2,1,0,11.0,1,0,0,1,8.0,0.0,0.88,1.0,100.0,2
20381,2,6,2,20,30.0,1,0,0,0,17.0,0.59,0.06,0.0,100.0,2
20382,1,5,1,0,25.0,1,0,0,0,1.0,0.0,1.0,0.0,100.0,2
20383,1,5,2,15,110.0,1,1,1,1,1.0,1.0,0.0,1.0,100.0,4
20384,1,3,2,5,42.0,1,0,0,0,12.0,0.08,0.17,0.0,100.0,0
20385,1,3,2,20,45.0,1,1,1,0,8.0,0.12,0.0,0.0,100.0,0
20386,1,1,2,30,42.5,1,1,1,1,6.0,1.17,0.0,0.0,100.0,0
20387,2,3,2,20,130.0,1,1,1,1,1.0,0.0,1.0,0.0,100.0,4
20388,2,5,2,20,160.0,1,1,1,1,5.0,0.4,0.0,1.0,33.33333333333333,3
20389,2,6,2,20,12.0,1,0,1,1,15.0,0.4,0.2,2.0,6.25,3
20390,1,4,2,20,41.0,1,0,0,0,4.0,0.0,0.0,0.0,100.0,0
20391,1,4,2,56,21.0,1,1,1,1,7.0,0.29,0.0,1.0,18.60119047619048,3
20392,1,6,2,20,175.0,1,1,1,1,5.0,0.0,0.0,0.0,100.0,1
20393,1,6,2,20,40.0,1,0,0,0,9.0,0.33,0.0,1.0,29.58333333333333,4
20394,1,4,2,20,16.0,1,1,1,1,11.0,0.0,0.09,3.0,100.0,2
20395,1,2,2,20,10.0,1,0,1,1,1.0,0.0,0.0,0.0,100.0,2
20396,1,4,2,20,16.0,1,0,1,1,10.0,0.7,0.1,0.0,100.0,2
20397,1,5,2,20,34.0,1,1,1,1,6.0,0.33,0.0,3.0,100.0,0
20398,1,4,2,24,72.0,1,1,1,1,5.0,0.2,0.0,0.0,100.0,0
20399,1,2,2,20,57.5,1,1,1,1,1.0,0.0,0.0,0.0,100.0,0
20400,2,3,2,20,63.0,1,1,1,1,9.0,0.11,0.0,0.0,100.0,0
20401,2,7,2,1,48.0,1,1,1,1,14.0,0.14,0.64,3.0,100.0,0
20402,2,3,2,20,49.0,1,0,0,0,3.0,0.0,0.0,1.0,100.0,0
20403,1,5,2,20,14.0,1,0,1,1,7.0,0.29,0.29,1.0,2.9166666666666665,3
20404,1,6,2,10,40.0,1,0,0,0,4.0,0.25,0.0,0.0,100.0,0
20405,1,2,2,30,57.0,1,1,1,1,5.0,0.2,0.0,2.0,100.0,0
20406,1,4,2,20,57.0,1,1,0,0,8.0,0.25,0.12,2.0,100.0,0
20407,2,8,2,10,60.0,1,0,0,0,1.0,0.0,1.0,1.0,100.0,0
20408,1,4,2,20,160.0,1,1,1,1,2.0,0.0,0.5,1.0,100.0,1
20409,1,6,2,10,12.0,1,0,0,0,9.0,0.33,0.0,0.0,100.0,2
20410,2,1,1,0,77.0,1,0,0,0,4.0,0.0,1.0,1.0,100.0,4
20411,2,3,2,20,70.0,1,1,0,0,17.0,0.29,0.0,1.0,100.0,0
20412,2,2,2,30,96.0,1,1,1,1,5.0,0.6,0.0,1.0,100.0,4
20413,1,2,2,10,70.0,1,0,0,0,3.0,0.33,0.0,1.0,100.0,0
20414,2,3,2,20,50.5,1,0,0,0,4.0,0.0,0.0,2.0,100.0,0
20415,1,1,2,20,16.0,1,1,1,1,4.0,0.0,0.0,0.0,100.0,2
20416,2,1,2,20,13.0,1,1,1,1,1.0,0.0,0.0,0.0,100.0,2
20417,1,8,2,10,80.0,1,0,0,1,7.0,0.0,0.0,0.0,100.0,4
20418,2,5,2,20,9.0,1,1,1,1,12.0,0.5,0.0,0.0,100.0,2
20419,1,8,2,10,49.0,1,1,1,1,7.0,0.29,0.0,0.0,100.0,0
20420,2,4,2,20,7.0,1,1,1,0,7.0,0.29,0.14,0.0,100.0,2
20421,1,5,2,20,10.0,1,1,1,1,3.0,0.67,0.0,0.0,14.166666666666666,1
20422,2,5,2,10,32.0,1,0,1,1,5.0,0.0,0.2,0.0,100.0,2
20423,2,3,2,20,28.0,1,1,1,0,7.0,0.43,0.14,1.0,100.0,2
20424,2,5,2,20,63.0,1,1,1,1,3.0,0.0,0.0,0.0,100.0,0
20425,2,1,2,20,13.0,0,1,1,1,17.0,0.29,0.0,1.0,3.75,3
20426,2,4,2,15,29.0,1,0,0,0,7.0,0.0,0.0,0.0,100.0,2
20427,1,6,2,20,67.0,1,1,1,1,3.0,0.0,0.0,1.0,4.583333333333333,3
20428,2,3,2,10,210.0,1,1,0,0,2.0,1.0,0.0,1.0,100.0,1
20429,2,3,2,20,41.0,1,0,0,0,6.0,0.17,0.17,1.0,100.0,0
20430,2,1,2,20,56.0,1,1,1,1,3.0,0.0,0.0,0.0,100.0,0
20431,1,5,1,0,320.0,1,1,1,1,13.0,0.0,0.0,0.0,100.0,1
20432,2,3,3,3,4000.0,1,0,0,0,5.0,0.2,0.0,0.0,100.0,3
20433,2,6,2,20,55.0,1,1,1,1,8.0,0.38,0.0,0.0,100.0,0
20434,1,4,2,20,8.0,1,0,0,0,2.0,0.0,0.0,0.0,100.0,2
20435,2,8,2,10,60.0,1,1,1,1,2.0,0.0,0.0,0.0,100.0,0
20436,2,2,2,20,270.0,1,1,1,1,10.0,0.0,0.0,0.0,2.5,3
20437,1,3,2,20,7.0,1,1,1,1,6.0,0.0,0.33,0.0,100.0,2
20438,2,4,2,20,61.0,1,0,0,0,9.0,0.33,0.0,2.0,100.0,0
20439,2,3,2,20,23.0,1,1,1,1,4.0,0.5,0.0,0.0,7.916666666666666,1
20440,1,3,2,20,14.0,1,0,1,1,8.0,0.25,0.12,2.0,100.0,2
20441,1,3,2,20,19.0,1,1,0,1,12.0,0.08,0.0,1.0,100.0,2
20442,2,3,1,0,15.0,1,0,0,0,1.0,0.0,0.0,0.0,100.0,2
20443,2,2,1,0,93.0,1,0,0,0,9.0,0.0,0.22,1.0,100.0,4
20444,2,4,2,20,36.0,1,0,0,0,9.0,0.0,0.11,0.0,100.0,0
20445,2,4,2,3,220.0,1,0,0,1,13.0,0.38,0.15,0.0,100.0,1
20446,1,3,2,20,15.0,1,0,0,1,10.0,0.6,0.0,0.0,100.0,2
20447,1,5,2,15,156.66666666666666,1,1,1,1,20.0,0.5,0.0,0.0,34.44444444444444,3
20448,2,6,2,5,80.0,1,1,1,0,13.0,0.31,0.0,2.0,100.0,4
20449,1,3,2,20,16.0,1,0,0,1,5.0,0.0,0.0,0.0,100.0,2
20450,1,2,2,15,115.0,1,1,1,1,2.0,0.5,0.0,1.0,100.0,4
20451,1,3,2,15,37.0,1,0,0,0,6.0,0.5,0.33,4.0,78.33333333333333,0
20452,2,3,2,10,8.0,1,0,0,1,14.0,0.5,0.0,1.0,31.666666666666664,2
20453,2,3,2,20,44.6,1,1,1,1,7.0,0.14,0.14,0.0,15.416666666666668,1
20454,1,5,2,20,22.0,0,1,0,0,3.0,0.67,0.0,0.0,100.0,2
20455,1,5,2,19,65.0,1,0,0,0,2.0,0.0,0.0,0.0,100.0,0
20456,2,5,2,10,72.0,1,0,0,0,8.0,0.0,0.25,0.0,100.0,0
20457,2,3,2,20,12.0,1,1,1,1,2.0,1.0,0.0,0.0,100.0,2
20458,1,6,2,20,36.0,1,0,1,1,16.0,0.5,0.0,1.0,100.0,0
20459,1,4,2,20,33.0,1,1,1,0,7.0,0.86,0.0,0.0,42.91666666666666,4
20460,2,5,2,15,14.0,1,0,0,0,4.0,0.25,0.0,0.0,100.0,2
20461,1,5,2,10,54.0,1,1,1,0,2.0,0.5,0.0,0.0,5.0,3
20462,2,5,2,20,80.0,1,1,1,1,5.0,0.6,0.0,2.0,100.0,4
20463,1,1,2,20,36.0,1,1,1,1,7.0,0.0,0.0,0.0,100.0,0
20464,2,5,2,20,14.0,1,0,0,1,9.0,1.0,0.11,0.0,40.833333333333336,0
20465,2,3,2,20,45.0,1,0,0,0,14.0,0.5,0.0,1.0,100.0,0
20466,1,2,2,20,43.66666666666666,1,1,1,1,6.0,0.33,0.0,0.0,26.666666666666668,1
20467,2,4,2,30,40.0,1,1,1,1,12.0,0.25,0.08,0.0,17.22222222222222,1
20468,1,5,2,20,34.0,1,1,1,1,7.0,0.29,0.0,1.0,100.0,0
20469,2,5,2,5,25.0,1,1,1,0,6.0,0.67,0.17,0.0,100.0,2
20470,1,6,2,20,46.0,1,1,1,1,4.0,0.0,0.0,2.0,100.0,0
20471,2,4,2,20,11.0,1,1,1,1,5.0,0.4,0.0,2.0,100.0,2
20472,1,3,2,20,8.0,1,0,1,1,7.0,0.57,0.29,1.0,100.0,2
20473,2,4,2,10,12.0,1,1,1,1,8.0,0.0,0.38,0.0,100.0,2
20474,2,5,2,10,233.3333333333333,1,1,1,1,14.0,0.43,0.21,0.0,100.0,1
20475,1,5,2,20,38.0,1,0,1,1,4.0,0.75,0.0,1.0,100.0,0
20476,2,2,2,20,130.0,1,1,1,1,6.0,0.0,0.17,5.0,100.0,4
20477,1,4,1,0,24.0,1,0,0,1,4.0,0.25,0.25,2.0,100.0,2
20478,1,3,2,11,54.5,1,1,0,0,1.0,0.0,0.0,7.0,100.0,0
20479,1,3,2,20,55.0,1,1,1,1,6.0,0.5,0.17,1.0,3.75,3
20480,1,5,2,20,12.0,1,1,1,1,15.0,0.13,0.07,2.0,100.0,2
20481,2,3,2,10,27.0,1,0,0,0,4.0,0.5,0.25,0.0,100.0,2
20482,2,4,2,20,78.0,1,1,1,1,1.0,0.0,0.0,0.0,100.0,4
20483,2,3,2,10,33.0,1,0,0,1,4.0,0.0,0.0,0.0,100.0,0
20484,1,3,1,0,24.0,1,0,0,0,5.0,0.6,0.2,2.0,100.0,2
20485,2,4,2,20,60.0,1,0,0,1,2.0,0.0,0.0,3.0,100.0,0
20486,2,7,2,10,13.0,0,0,0,1,5.0,0.0,1.2,0.0,100.0,2
20487,2,2,2,20,11.0,1,0,0,0,2.0,0.0,0.0,1.0,100.0,2
20488,2,4,2,30,71.33333333333333,1,0,0,0,5.0,0.2,0.0,2.0,100.0,0
20489,2,6,2,20,125.0,1,1,1,0,5.0,0.4,0.0,0.0,100.0,4
20490,1,2,1,0,10.0,1,0,0,0,1.0,0.0,1.0,0.0,100.0,2
20491,1,2,2,25,130.0,1,1,1,1,5.0,1.0,0.0,0.0,100.0,4
20492,1,4,2,20,130.0,1,1,1,1,4.0,0.0,0.0,3.0,35.41666666666667,1
20493,1,4,2,20,44.0,1,1,1,0,9.0,0.33,0.0,0.0,100.0,0
20494,2,7,2,3,17.0,0,1,1,0,17.0,0.18,0.35,0.0,100.0,2
20495,1,2,2,15,99.0,1,1,1,1,3.0,1.33,0.0,0.0,12.22222222222222,3
20496,2,4,2,3,13.0,1,1,1,1,7.0,0.14,0.0,0.0,100.0,2
20497,1,5,2,20,20.0,1,1,1,1,3.0,0.33,0.33,0.0,100.0,2
20498,1,6,2,3,11.0,1,1,1,1,5.0,0.0,0.0,1.0,100.0,2
20499,1,6,2,20,33.0,1,0,1,1,16.0,0.5,0.38,0.0,22.5,1
20500,1,3,2,20,56.0,1,1,1,0,9.0,0.33,0.22,0.0,100.0,0
20501,2,4,2,20,23.0,1,0,0,0,9.0,0.22,0.0,1.0,3.333333333333333,3
20502,1,5,1,0,250.0,1,1,1,1,9.0,0.22,0.56,0.0,100.0,1
20503,1,5,2,30,9.0,1,1,1,1,5.0,0.4,0.0,1.0,100.0,2
20504,1,6,2,10,41.0,1,0,0,1,5.0,0.2,0.2,0.0,100.0,0
20505,1,5,2,20,41.0,1,1,1,0,6.0,0.17,0.0,0.0,0.0,3
20506,2,6,2,15,29.0,0,0,0,1,5.0,0.2,0.0,0.0,100.0,2
20507,1,6,2,10,36.0,1,1,1,1,7.0,0.43,0.14,0.0,100.0,0
20508,1,6,2,10,24.0,1,1,1,1,14.0,0.36,0.0,1.0,100.0,2
20509,1,5,2,20,14.0,1,1,1,1,3.0,0.0,0.33,2.0,100.0,2
20510,1,3,2,20,23.0,1,1,1,1,5.0,0.2,0.4,1.0,100.0,2
20511,2,5,2,44,190.0,1,1,1,1,6.0,0.0,0.67,0.0,100.0,1
20512,2,7,2,3,33.0,1,0,0,0,4.0,0.0,0.0,4.0,100.0,2
20513,1,4,2,30,35.0,1,1,0,0,3.0,0.33,0.0,0.0,24.166666666666668,1
20514,2,5,2,20,150.0,1,1,1,1,15.0,0.2,0.0,0.0,100.0,4
20515,1,2,2,20,125.0,1,1,1,1,8.0,0.62,0.0,5.0,100.0,4
20516,2,4,1,0,830.0,1,0,0,0,4.0,0.0,0.0,2.0,100.0,3
20517,2,7,2,10,110.0,1,1,1,0,8.0,1.25,0.12,0.0,100.0,4
20518,2,6,2,20,36.0,1,1,1,1,4.0,0.0,0.25,0.0,100.0,0
20519,1,2,2,20,20.0,1,1,1,1,8.0,0.62,0.0,0.0,100.0,2
20520,1,5,2,49,135.0,1,0,0,1,2.0,0.0,0.0,0.0,100.0,4
20521,1,8,2,10,48.0,1,0,1,1,1.0,0.0,0.0,0.0,100.0,0
20522,1,3,2,10,27.0,0,0,0,1,3.0,0.0,0.0,0.0,100.0,2
20523,1,3,2,15,24.0,1,1,0,0,2.0,0.0,0.0,2.0,100.0,2
20524,2,3,2,30,44.0,1,1,1,1,4.0,0.0,0.5,0.0,100.0,0
20525,1,6,2,10,61.0,1,1,0,0,9.0,0.67,0.0,1.0,3.333333333333333,3
20526,2,2,2,10,120.0,1,1,0,0,8.0,0.38,0.12,0.0,30.0,1
20527,1,5,2,20,150.0,1,1,1,0,23.0,0.35,0.09,0.0,0.4166666666666667,3
20528,1,6,2,25,52.0,1,1,1,0,2.0,0.0,0.0,0.0,100.0,0
20529,2,6,2,20,46.0,1,1,1,0,12.0,0.08,0.17,0.0,100.0,0
20530,2,3,2,20,40.0,1,1,1,1,5.0,0.2,0.2,0.0,100.0,0
20531,1,2,2,63,96.0,1,1,1,0,1.0,0.0,0.0,0.0,100.0,4
20532,1,2,2,30,130.0,1,1,1,1,1.0,0.0,0.0,0.0,100.0,4
20533,1,1,1,0,8.0,1,0,0,0,1.0,0.0,1.0,0.0,100.0,2
20534,1,4,2,20,40.0,0,1,1,1,9.0,0.11,0.11,0.0,100.0,0
20535,2,1,2,3,420.0,1,0,0,0,2.0,0.0,0.0,1.0,47.22222222222222,3
20536,2,4,2,30,31.0,1,1,1,1,5.0,0.8,0.2,0.0,15.0,1
20537,2,5,2,3,213.5,1,1,1,1,5.0,0.2,0.4,2.0,100.0,1
20538,2,5,2,10,22.0,1,0,0,0,5.0,0.4,0.0,1.0,10.833333333333334,1
20539,2,4,2,15,36.0,1,1,1,1,18.0,0.11,0.0,0.0,100.0,0
20540,1,4,2,15,78.0,1,0,0,0,8.0,0.12,0.0,4.0,100.0,4
20541,2,2,2,20,35.0,0,1,1,1,7.0,0.0,0.43,2.0,100.0,0
20542,2,3,2,10,36.0,1,1,1,1,5.0,0.2,0.0,0.0,100.0,0
20543,1,7,2,3,16.0,1,1,1,1,14.0,0.14,0.64,0.0,100.0,2
20544,2,3,2,30,18.0,1,1,1,1,12.0,0.17,0.08,1.0,14.166666666666666,1
20545,1,3,2,20,64.5,1,1,1,1,3.0,0.0,0.67,0.0,100.0,0
20546,2,4,2,7,33.0,1,0,0,1,17.0,0.24,0.0,3.0,100.0,0
20547,2,5,2,20,95.0,1,1,1,1,4.0,0.5,0.0,1.0,100.0,4
20548,2,3,2,20,11.0,1,1,0,0,4.0,0.0,0.0,1.0,100.0,2
20549,2,4,2,20,190.0,1,1,1,1,6.0,0.17,0.0,0.0,100.0,1
20550,2,4,2,10,55.0,1,1,1,1,20.0,0.15,0.5,0.0,100.0,0
20551,2,4,2,30,34.0,0,1,0,0,7.0,0.43,0.0,2.0,100.0,0
20552,2,3,2,20,140.0,1,1,1,1,5.0,0.2,0.0,3.0,100.0,4
